,Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
1,6/12/2022,36007,24,Broome County,NY,97.6,131902,69.2,131891,73,127392,76.6,119777,77.9,35037,94.7,122136,64.1,122130,67.6,11168,41.5,118096,71,110962,72.2,32723,88.5,69306,56.7,69226,58.6,67211,60.6,44786,71.9,25617,78.3,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
2,6/11/2022,36007,23,Broome County,NY,97.6,131900,69.2,131889,73,127390,76.6,119775,77.9,35037,94.7,122135,64.1,122129,67.6,11168,41.5,118095,71,110961,72.2,32723,88.5,69306,56.7,69226,58.6,67211,60.6,44786,71.9,25617,78.3,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
3,6/10/2022,36007,23,Broome County,NY,97.6,131859,69.2,131848,73,127355,76.5,119743,77.9,35029,94.7,122100,64.1,122094,67.6,11159,41.5,118066,71,110935,72.2,32713,88.5,69266,56.7,69188,58.6,67174,60.6,44760,71.9,25605,78.3,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
4,6/9/2022,36007,23,Broome County,NY,97.6,131791,69.2,131780,73,127291,76.5,119679,77.9,35013,94.7,122036,64.1,122030,67.6,11144,41.4,118010,70.9,110886,72.2,32694,88.4,69128,56.6,69070,58.5,67077,60.5,44708,71.8,25567,78.2,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
5,6/8/2022,36007,23,Broome County,NY,97.6,131786,69.2,131775,73,127287,76.5,119676,77.9,35013,94.7,122027,64.1,122021,67.6,11142,41.4,118003,70.9,110879,72.1,32692,88.4,69122,56.6,69064,58.5,67071,60.5,44704,71.8,25564,78.2,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
6,6/7/2022,36007,23,Broome County,NY,97.6,131777,69.2,131766,73,127279,76.5,119668,77.9,35011,94.7,122017,64.1,122011,67.6,11142,41.4,117993,70.9,110869,72.1,32691,88.4,69122,56.6,69064,58.5,67071,60.5,44702,71.8,25563,78.2,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
7,6/6/2022,36007,23,Broome County,NY,97.6,131768,69.2,131757,73,127271,76.5,119663,77.9,35008,94.7,122010,64.1,122004,67.6,11140,41.4,117986,70.9,110864,72.1,32689,88.4,69111,56.6,69053,58.5,67063,60.5,44696,71.8,25559,78.2,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
8,6/5/2022,36007,23,Broome County,NY,97.6,131768,69.2,131757,73,127271,76.5,119663,77.9,35008,94.7,122010,64.1,122004,67.6,11140,41.4,117986,70.9,110864,72.1,32689,88.4,69111,56.6,69053,58.5,67063,60.5,44696,71.8,25559,78.2,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
9,6/4/2022,36007,22,Broome County,NY,97.6,131765,69.2,131754,73,127268,76.5,119660,77.9,35006,94.7,122008,64.1,122002,67.6,11140,41.4,117984,70.9,110862,72.1,32689,88.4,69099,56.6,69041,58.5,67051,60.5,44685,71.8,25549,78.2,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
10,6/3/2022,36007,22,Broome County,NY,97.6,131752,69.2,131741,72.9,127258,76.5,119653,77.9,35004,94.7,121997,64,121991,67.5,11139,41.4,117974,70.9,110852,72.1,32686,88.4,69083,56.6,69025,58.5,67035,60.5,44674,71.8,25542,78.1,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
11,6/2/2022,36007,22,Broome County,NY,97.6,131741,69.2,131730,72.9,127249,76.5,119644,77.9,35001,94.6,121984,64,121978,67.5,11137,41.4,117962,70.9,110841,72.1,32682,88.4,69055,56.6,68999,58.5,67010,60.5,44659,71.8,25532,78.1,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
12,6/1/2022,36007,22,Broome County,NY,97.6,131728,69.2,131718,72.9,127239,76.5,119635,77.8,34998,94.6,121967,64,121961,67.5,11132,41.4,117948,70.9,110829,72.1,32678,88.4,69020,56.6,68965,58.5,66984,60.4,44644,71.8,25522,78.1,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
13,5/31/2022,36007,22,Broome County,NY,97.6,131711,69.1,131701,72.9,127222,76.5,119618,77.8,34994,94.6,121961,64,121955,67.5,11132,41.4,117942,70.9,110823,72.1,32678,88.4,69009,56.6,68954,58.5,66973,60.4,44639,71.8,25521,78.1,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
14,5/30/2022,36007,22,Broome County,NY,97.6,131684,69.1,131674,72.9,127198,76.5,119597,77.8,34987,94.6,121934,64,121928,67.5,11125,41.3,117920,70.9,110803,72.1,32670,88.3,68934,56.5,68892,58.4,66918,60.4,44602,71.7,25493,78,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
15,5/29/2022,36007,22,Broome County,NY,97.6,131683,69.1,131673,72.9,127197,76.5,119596,77.8,34987,94.6,121934,64,121928,67.5,11125,41.3,117920,70.9,110803,72.1,32670,88.3,68934,56.5,68892,58.4,66918,60.4,44602,71.7,25493,78,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
16,5/28/2022,36007,21,Broome County,NY,97.6,131682,69.1,131672,72.9,127196,76.5,119595,77.8,34987,94.6,121934,64,121928,67.5,11125,41.3,117920,70.9,110803,72.1,32670,88.3,68933,56.5,68891,58.4,66917,60.4,44601,71.7,25493,78,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
17,5/27/2022,36007,21,Broome County,NY,97.6,131670,69.1,131660,72.9,127184,76.4,119584,77.8,34986,94.6,121922,64,121916,67.5,11119,41.3,117914,70.9,110797,72.1,32669,88.3,68907,56.5,68870,58.4,66900,60.4,44590,71.7,25488,78,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
18,5/26/2022,36007,21,Broome County,NY,97.6,131652,69.1,131642,72.9,127169,76.4,119570,77.8,34980,94.6,121898,64,121892,67.5,11116,41.3,117892,70.9,110776,72.1,32660,88.3,68868,56.5,68831,58.4,66867,60.4,44567,71.7,25475,78,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
19,5/25/2022,36007,21,Broome County,NY,97.6,131622,69.1,131612,72.9,127145,76.4,119553,77.8,34974,94.6,121882,64,121876,67.5,11114,41.3,117878,70.9,110762,72.1,32656,88.3,68836,56.5,68802,58.4,66845,60.4,44561,71.7,25470,78,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
20,5/24/2022,36007,21,Broome County,NY,97.6,131601,69.1,131591,72.9,127127,76.4,119535,77.8,34969,94.6,121860,64,121854,67.5,11110,41.3,117856,70.8,110744,72.1,32648,88.3,68814,56.5,68780,58.4,66824,60.3,44546,71.7,25459,78,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
21,5/23/2022,36007,21,Broome County,NY,97.6,131560,69.1,131550,72.8,127099,76.4,119509,77.8,34966,94.6,121816,63.9,121810,67.4,11099,41.2,117820,70.8,110711,72,32634,88.2,68726,56.4,68714,58.3,66772,60.3,44518,71.6,25446,78,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
22,5/22/2022,36007,21,Broome County,NY,97.6,131559,69.1,131549,72.8,127098,76.4,119508,77.8,34966,94.6,121816,63.9,121810,67.4,11099,41.2,117820,70.8,110711,72,32634,88.2,68726,56.4,68714,58.3,66772,60.3,44518,71.6,25446,78,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
23,5/21/2022,36007,20,Broome County,NY,97.6,131554,69.1,131544,72.8,127093,76.4,119503,77.8,34964,94.5,121814,63.9,121808,67.4,11099,41.2,117818,70.8,110709,72,32632,88.2,68722,56.4,68710,58.3,66768,60.3,44515,71.6,25444,78,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
24,5/20/2022,36007,20,Broome County,NY,97.6,131522,69,131512,72.8,127064,76.4,119477,77.7,34959,94.5,121779,63.9,121773,67.4,11096,41.2,117786,70.8,110677,72,32618,88.2,68683,56.4,68672,58.3,66732,60.3,44493,71.6,25429,78,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
25,5/19/2022,36007,20,Broome County,NY,97.6,131501,69,131491,72.8,127044,76.4,119461,77.7,34957,94.5,121766,63.9,121760,67.4,11095,41.2,117774,70.8,110665,72,32615,88.2,68655,56.4,68644,58.3,66704,60.3,44473,71.6,25420,77.9,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
26,5/18/2022,36007,20,Broome County,NY,97.6,131472,69,131462,72.8,127018,76.3,119437,77.7,34951,94.5,121727,63.9,121721,67.4,11092,41.2,117738,70.8,110629,72,32586,88.1,68620,56.4,68609,58.3,66671,60.3,44450,71.6,25402,78,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
27,5/17/2022,36007,20,Broome County,NY,97.6,131457,69,131447,72.8,127006,76.3,119426,77.7,34950,94.5,121704,63.9,121698,67.4,11088,41.2,117719,70.8,110610,72,32577,88.1,68589,56.4,68578,58.3,66645,60.3,44434,71.6,25395,78,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
28,5/16/2022,36007,20,Broome County,NY,97.6,131439,69,131429,72.8,126990,76.3,119412,77.7,34942,94.5,121691,63.9,121685,67.4,11087,41.2,117706,70.7,110598,72,32574,88.1,68570,56.3,68559,58.2,66626,60.2,44421,71.6,25387,77.9,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
29,5/15/2022,36007,20,Broome County,NY,97.6,131430,69,131420,72.8,126986,76.3,119408,77.7,34942,94.5,121689,63.9,121683,67.4,11087,41.2,117704,70.7,110596,72,32574,88.1,68565,56.3,68554,58.2,66621,60.2,44418,71.6,25385,77.9,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
30,5/14/2022,36007,19,Broome County,NY,97.6,131411,69,131401,72.8,126974,76.3,119398,77.7,34940,94.5,121674,63.9,121668,67.4,11085,41.2,117690,70.7,110583,72,32572,88.1,68538,56.3,68527,58.2,66597,60.2,44403,71.5,25376,77.9,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
31,5/13/2022,36007,19,Broome County,NY,97.6,131382,69,131372,72.7,126947,76.3,119371,77.7,34938,94.5,121646,63.9,121640,67.4,11082,41.2,117665,70.7,110558,71.9,32568,88.1,68492,56.3,68481,58.2,66553,60.2,44372,71.5,25357,77.9,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
32,5/12/2022,36007,19,Broome County,NY,97.6,131366,69,131356,72.7,126931,76.3,119356,77.7,34931,94.5,121633,63.9,121627,67.3,11081,41.2,117652,70.7,110546,71.9,32562,88.1,68469,56.3,68458,58.2,66532,60.2,44362,71.5,25352,77.9,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
33,5/11/2022,36007,19,Broome County,NY,97.6,131339,68.9,131329,72.7,126905,76.3,119332,77.6,34924,94.4,121616,63.8,121610,67.3,11078,41.2,117637,70.7,110532,71.9,32556,88,68435,56.3,68424,58.2,66500,60.2,44346,71.5,25344,77.8,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
34,5/10/2022,36007,19,Broome County,NY,97.6,131304,68.9,131294,72.7,126870,76.3,119299,77.6,34898,94.4,121600,63.8,121594,67.3,11078,41.2,117621,70.7,110516,71.9,32545,88,68395,56.2,68384,58.1,66462,60.1,44319,71.4,25329,77.8,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
35,5/9/2022,36007,19,Broome County,NY,97.6,131296,68.9,131286,72.7,126862,76.3,119291,77.6,34897,94.4,121589,63.8,121583,67.3,11077,41.1,117610,70.7,110506,71.9,32543,88,68389,56.2,68378,58.1,66457,60.1,44317,71.5,25328,77.8,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
36,5/8/2022,36007,19,Broome County,NY,97.6,131284,68.9,131274,72.7,126851,76.2,119281,77.6,34897,94.4,121579,63.8,121573,67.3,11076,41.1,117600,70.7,110497,71.9,32541,88,68363,56.2,68352,58.1,66436,60.1,44300,71.4,25319,77.8,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
37,5/7/2022,36007,18,Broome County,NY,97.6,131275,68.9,131265,72.7,126843,76.2,119274,77.6,34894,94.4,121560,63.8,121554,67.3,11074,41.1,117583,70.7,110480,71.9,32534,88,68327,56.2,68316,58.1,66404,60.1,44280,71.4,25304,77.8,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
38,5/6/2022,36007,18,Broome County,NY,97.6,131245,68.9,131235,72.7,126820,76.2,119252,77.6,34882,94.3,121538,63.8,121532,67.3,11074,41.1,117561,70.7,110458,71.9,32526,88,68290,56.2,68279,58.1,66373,60.1,44257,71.4,25287,77.7,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
39,5/5/2022,36007,18,Broome County,NY,97.6,131217,68.9,131207,72.6,126795,76.2,119228,77.6,34875,94.3,121521,63.8,121515,67.3,11071,41.1,117545,70.7,110444,71.9,32520,87.9,68262,56.2,68251,58.1,66347,60.1,44244,71.4,25280,77.7,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
40,5/4/2022,36007,18,Broome County,NY,97.6,131200,68.9,131190,72.6,126779,76.2,119214,77.6,34873,94.3,121503,63.8,121497,67.3,11070,41.1,117528,70.6,110427,71.9,32514,87.9,68236,56.2,68225,58,66322,60.1,44226,71.4,25269,77.7,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
41,5/3/2022,36007,18,Broome County,NY,97.6,131174,68.9,131164,72.6,126757,76.2,119195,77.6,34869,94.3,121481,63.8,121476,67.3,11066,41.1,117509,70.6,110410,71.8,32508,87.9,68199,56.1,68190,58,66291,60,44209,71.3,25259,77.7,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
42,5/2/2022,36007,18,Broome County,NY,97.6,131163,68.9,131153,72.6,126746,76.2,119184,77.6,34867,94.3,121467,63.8,121462,67.3,11064,41.1,117497,70.6,110398,71.8,32501,87.9,68179,56.1,68170,58,66271,60,44195,71.3,25252,77.7,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
43,5/1/2022,36007,18,Broome County,NY,97.6,131141,68.8,131131,72.6,126729,76.2,119168,77.5,34865,94.3,121450,63.8,121445,67.2,11059,41.1,117485,70.6,110386,71.8,32497,87.9,68147,56.1,68138,58,66240,60,44175,71.3,25237,77.7,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
44,4/30/2022,36007,17,Broome County,NY,97.6,131129,68.8,131119,72.6,126721,76.2,119162,77.5,34862,94.3,121436,63.7,121431,67.2,11055,41.1,117474,70.6,110376,71.8,32492,87.9,68118,56.1,68109,58,66213,60,44156,71.3,25226,77.6,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
45,4/29/2022,36007,17,Broome County,NY,97.6,131108,68.8,131098,72.6,126705,76.2,119146,77.5,34856,94.3,121409,63.7,121404,67.2,11049,41,117451,70.6,110355,71.8,32481,87.8,68076,56.1,68067,58,66172,60,44131,71.3,25211,77.6,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
46,4/28/2022,36007,17,Broome County,NY,97.6,131090,68.8,131080,72.6,126689,76.1,119130,77.5,34845,94.2,121380,63.7,121375,67.2,11046,41,117422,70.6,110329,71.8,32469,87.8,68038,56.1,68029,57.9,66134,59.9,44103,71.2,25193,77.6,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
47,4/27/2022,36007,17,Broome County,NY,97.6,131065,68.8,131055,72.6,126666,76.1,119110,77.5,34838,94.2,121356,63.7,121351,67.2,11046,41,117398,70.6,110305,71.8,32458,87.8,68003,56,67994,57.9,66100,59.9,44078,71.2,25177,77.6,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
48,4/26/2022,36007,17,Broome County,NY,97.6,131046,68.8,131036,72.6,126652,76.1,119098,77.5,34833,94.2,121339,63.7,121334,67.2,11044,41,117381,70.6,110290,71.8,32449,87.7,67967,56,67958,57.9,66067,59.9,44056,71.2,25164,77.5,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
49,4/25/2022,36007,17,Broome County,NY,97.6,131035,68.8,131025,72.5,126644,76.1,119090,77.5,34831,94.2,121326,63.7,121321,67.2,11041,41,117368,70.5,110280,71.8,32444,87.7,67949,56,67940,57.9,66050,59.9,44044,71.2,25158,77.5,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
50,4/24/2022,36007,17,Broome County,NY,97.6,131021,68.8,131011,72.5,126630,76.1,119076,77.5,34827,94.2,121322,63.7,121317,67.2,11040,41,117365,70.5,110277,71.8,32443,87.7,67926,56,67917,57.9,66028,59.9,44030,71.1,25147,77.5,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
51,4/23/2022,36007,16,Broome County,NY,97.6,131001,68.8,130991,72.5,126611,76.1,119057,77.5,34820,94.2,121296,63.7,121291,67.2,11036,41,117343,70.5,110255,71.7,32434,87.7,67904,56,67895,57.9,66007,59.9,44018,71.1,25141,77.5,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
52,4/22/2022,36007,16,Broome County,NY,97.6,130981,68.8,130971,72.5,126593,76.1,119040,77.5,34812,94.1,121273,63.7,121268,67.1,11032,41,117322,70.5,110236,71.7,32422,87.7,67866,56,67857,57.8,65969,59.8,43996,71.1,25126,77.5,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
53,4/21/2022,36007,16,Broome County,NY,97.6,130960,68.7,130950,72.5,126572,76.1,119019,77.4,34804,94.1,121260,63.7,121255,67.1,11031,41,117309,70.5,110224,71.7,32417,87.7,67835,55.9,67826,57.8,65938,59.8,43969,71.1,25112,77.5,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
54,4/20/2022,36007,16,Broome County,NY,97.6,130941,68.7,130931,72.5,126554,76.1,119004,77.4,34798,94.1,121232,63.6,121227,67.1,11029,41,117283,70.5,110198,71.7,32405,87.6,67775,55.9,67766,57.8,65880,59.8,43920,71,25084,77.4,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
55,4/19/2022,36007,16,Broome County,NY,97.6,130938,68.7,130928,72.5,126551,76.1,119001,77.4,34795,94.1,121230,63.6,121225,67.1,11029,41,117281,70.5,110196,71.7,32403,87.6,67775,55.9,67766,57.8,65880,59.8,43920,71,25084,77.4,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
56,4/18/2022,36007,16,Broome County,NY,97.6,130932,68.7,130922,72.5,126545,76.1,118995,77.4,34793,94.1,121224,63.6,121219,67.1,11029,41,117275,70.5,110190,71.7,32400,87.6,67772,55.9,67763,57.8,65877,59.8,43918,71,25084,77.4,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
57,4/17/2022,36007,16,Broome County,NY,97.6,130922,68.7,130912,72.5,126536,76.1,118986,77.4,34791,94.1,121213,63.6,121208,67.1,11027,41,117264,70.5,110181,71.7,32393,87.6,67740,55.9,67731,57.8,65845,59.8,43894,71,25067,77.4,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
58,4/16/2022,36007,15,Broome County,NY,97.6,130907,68.7,130897,72.5,126522,76,118972,77.4,34786,94.1,121193,63.6,121188,67.1,11022,40.9,117247,70.5,110166,71.7,32386,87.6,67693,55.9,67684,57.7,65802,59.7,43866,71,25052,77.4,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
59,4/15/2022,36007,15,Broome County,NY,97.6,130882,68.7,130872,72.5,126498,76,118950,77.4,34778,94,121159,63.6,121154,67.1,11011,40.9,117220,70.5,110143,71.7,32376,87.6,67634,55.8,67625,57.7,65753,59.7,43839,70.9,25042,77.3,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
60,4/14/2022,36007,15,Broome County,NY,97.6,130862,68.7,130852,72.5,126480,76,118934,77.4,34775,94,121139,63.6,121134,67.1,11005,40.9,117206,70.4,110129,71.7,32373,87.5,67590,55.8,67581,57.7,65714,59.7,43808,70.9,25023,77.3,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
61,4/13/2022,36007,15,Broome County,NY,97.6,130839,68.7,130829,72.4,126457,76,118912,77.4,34770,94,121112,63.6,121107,67.1,11002,40.9,117181,70.4,110105,71.6,32359,87.5,67536,55.8,67527,57.6,65662,59.6,43766,70.8,24996,77.2,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
62,4/12/2022,36007,15,Broome County,NY,97.6,130812,68.7,130802,72.4,126432,76,118889,77.4,34761,94,121090,63.6,121085,67,10999,40.9,117162,70.4,110086,71.6,32352,87.5,67510,55.8,67501,57.6,65637,59.6,43748,70.8,24988,77.2,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
63,4/11/2022,36007,15,Broome County,NY,97.6,130798,68.7,130788,72.4,126422,76,118880,77.4,34757,94,121072,63.6,121067,67,10999,40.9,117144,70.4,110068,71.6,32344,87.5,67487,55.7,67478,57.6,65619,59.6,43738,70.8,24980,77.2,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
64,4/10/2022,36007,15,Broome County,NY,97.6,130777,68.7,130767,72.4,126402,76,118860,77.3,34750,94,121054,63.5,121049,67,10994,40.8,117129,70.4,110055,71.6,32340,87.5,67438,55.7,67429,57.6,65574,59.6,43705,70.8,24959,77.2,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
